============================= test session starts =============================
platform win32 -- Python 3.12.0, pytest-8.4.1, pluggy-1.6.0 -- C:\Users\bcmad\AppData\Local\Programs\Python\Python312\python.exe
cachedir: .pytest_cache
rootdir: C:\Users\bcmad\Downloads\A1Betting7-13.2
configfile: pytest.ini
testpaths: tests
plugins: anyio-4.9.0, asyncio-1.1.0
tests/test_clv_performance.py::TestCLVPerformance::test_concurrent_clv_requests PASSED [ 82%]
tests/test_clv_performance.py::TestCLVMemoryEfficiency::test_clv_memory_efficient_processing PASSED [ 82%]
tests/test_clv_performance.py::TestCLVMemoryEfficiency::test_clv_service_resource_cleanup PASSED [ 82%]
tests/test_clv_performance.py::TestCLVErrorRecovery::test_clv_partial_failure_recovery PASSED [ 82%]
tests/test_clv_performance.py::TestCLVErrorRecovery::test_clv_timeout_handling FAILED [ 82%]
tests/test_clv_performance.py::TestCLVErrorRecovery::test_clv_invalid_data_handling PASSED [ 82%]
tests/test_clv_system.py::TestCLVUtilities::test_american_to_probability_positive_odds PASSED [ 82%]
tests/test_clv_system.py::TestCLVUtilities::test_american_to_probability_negative_odds PASSED [ 82%]
tests/test_clv_system.py::TestCLVUtilities::test_american_to_probability_edge_cases PASSED [ 82%]
tests/test_clv_system.py::TestCLVUtilities::test_calculate_clv_percent PASSED [ 83%]
tests/test_clv_system.py::TestCLVUtilities::test_get_clv_tier PASSED     [ 83%]
tests/test_clv_system.py::TestCLVUtilities::test_get_clv_performance_score PASSED [ 83%]
tests/test_clv_system.py::TestCLVUtilities::test_get_achievement_badges PASSED [ 83%]
tests/test_clv_system.py::TestCLVUtilities::test_calculate_roi_percent PASSED [ 83%]
tests/test_clv_system.py::TestCLVUtilities::test_calculate_win_rate PASSED [ 83%]
tests/test_clv_system.py::TestCLVModels::test_clv_bet_tracking_creation PASSED [ 83%]
tests/test_clv_system.py::TestCLVModels::test_clv_computation_status_enum PASSED [ 83%]
tests/test_clv_system.py::TestCLVModels::test_bet_result_enum PASSED     [ 83%]
tests/test_clv_system.py::TestCLVModels::test_clv_analytics_summary_creation PASSED [ 83%]
tests/test_clv_system.py::TestCLVModels::test_clv_leaderboard_creation PASSED [ 83%]
tests/test_clv_system.py::TestCLVComputationTask::test_task_initialization PASSED [ 83%]
tests/test_clv_system.py::TestCLVComputationTask::test_get_pending_bets PASSED [ 83%]
tests/test_clv_system.py::TestCLVComputationTask::test_fetch_closing_odds_success PASSED [ 84%]
tests/test_clv_system.py::TestCLVComputationTask::test_compute_clv_for_bet PASSED [ 84%]
tests/test_clv_system.py::TestCLVComputationTask::test_process_bets_batch PASSED [ 84%]
tests/test_clv_system.py::TestCLVComputationTask::test_manual_trigger PASSED [ 84%]
tests/test_clv_system.py::TestCLVComputationTask::test_get_computation_status PASSED [ 84%]
tests/test_clv_system.py::TestCLVAPI::test_track_bet_endpoint PASSED     [ 84%]
tests/test_clv_system.py::TestCLVAPI::test_get_user_clv_analytics_unauthorized PASSED [ 84%]
tests/test_clv_system.py::TestCLVAPI::test_get_user_clv_summary_endpoint PASSED [ 84%]
tests/test_clv_system.py::TestCLVAPI::test_clv_leaderboard_endpoint FAILED [ 84%]
tests/test_clv_system.py::TestCLVAPI::test_manual_clv_computation_endpoint PASSED [ 84%]
tests/test_clv_system.py::TestCLVEdgeCases::test_clv_calculation_extreme_odds PASSED [ 84%]
tests/test_clv_system.py::TestCLVEdgeCases::test_clv_calculation_invalid_odds PASSED [ 84%]
tests/test_clv_system.py::TestCLVEdgeCases::test_empty_bet_list_analytics PASSED [ 84%]
tests/test_clv_system.py::TestCLVEdgeCases::test_achievement_badges_edge_cases PASSED [ 84%]
tests/test_clv_system.py::TestCLVEdgeCases::test_clv_task_error_handling PASSED [ 85%]
tests/test_clv_system.py::TestCLVPerformance::test_batch_processing_performance PASSED [ 85%]
tests/test_clv_system.py::TestCLVPerformance::test_clv_calculation_performance PASSED [ 85%]
tests/test_clv_system.py::TestCLVPerformance::test_memory_usage_batch_processing PASSED [ 85%]
tests/test_health_endpoint.py::test_health_models_validation PASSED      [ 85%]
tests/test_health_endpoint.py::test_unified_metrics_collector PASSED     [ 85%]
tests/test_health_endpoint.py::test_map_statuses_to_overall PASSED       [ 85%]
tests/test_health_endpoint.py::test_health_collector_basic_functionality PASSED [ 85%]
tests/test_health_endpoint.py::test_health_endpoint_response_structure FAILED [ 85%]
tests/test_health_endpoint.py::test_health_endpoint_status_validation FAILED [ 85%]
tests/test_health_endpoint.py::test_health_endpoint_concurrent_requests FAILED [ 85%]
tests/test_inference_pr10.py::TestDriftMonitor::test_initialization PASSED [ 85%]
tests/test_inference_pr10.py::TestDriftMonitor::test_drift_status_classification_normal PASSED [ 85%]
tests/test_inference_pr10.py::TestDriftMonitor::test_drift_status_classification_watch PASSED [ 85%]
tests/test_inference_pr10.py::TestDriftMonitor::test_drift_status_classification_drifting PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_rolling_windows_calculation PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_large_diff_percentage_calculation PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_readiness_score_high_performance PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_readiness_score_latency_penalty PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_readiness_score_hold_recommendation PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_outcome_recording_and_calibration PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitor::test_alert_status_tracking PASSED [ 86%]
tests/test_inference_pr10.py::TestInferenceAuditService::test_schema_versioning_new_entries PASSED [ 86%]
tests/test_inference_pr10.py::TestInferenceAuditService::test_schema_versioning_backward_compatibility PASSED [ 86%]
tests/test_inference_pr10.py::TestInferenceAuditService::test_outcome_recording_delegation PASSED [ 86%]
tests/test_inference_pr10.py::TestInferenceAuditService::test_drift_status_retrieval PASSED [ 86%]
tests/test_inference_pr10.py::TestInferenceAuditService::test_drift_monitor_unavailable_graceful_handling PASSED [ 86%]
tests/test_inference_pr10.py::TestDriftMonitoringAPIEndpoints::test_outcome_recording_endpoint PASSED [ 87%]
tests/test_inference_pr10.py::TestDriftMonitoringAPIEndpoints::test_drift_status_endpoint PASSED [ 87%]
tests/test_inference_pr10.py::TestDriftMonitoringAPIEndpoints::test_enhanced_audit_summary_endpoint PASSED [ 87%]
tests/test_inference_pr10.py::TestEnvironmentConfiguration::test_default_drift_thresholds PASSED [ 87%]
tests/test_inference_pr10.py::TestEnvironmentConfiguration::test_custom_drift_thresholds PASSED [ 87%]
tests/test_inference_pr10.py::TestEnvironmentConfiguration::test_invalid_drift_threshold_fallback PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_get_active_model_version_default PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_get_active_model_version_from_env PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_shadow_mode_disabled_by_default PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_shadow_mode_enabled_with_different_version PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_shadow_mode_disabled_with_same_version PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_list_available_versions PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_load_model_success PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_load_model_invalid_version PASSED [ 87%]
tests/test_inference_pr9.py::TestModelRegistry::test_get_model_metadata PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_audit_service_initialization PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_record_inference PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_audit_buffer_ring_behavior PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_get_audit_summary_empty PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_get_audit_summary_with_data PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_confidence_histogram PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceAuditService::test_shadow_mode_metrics PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_feature_hash_determinism PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_feature_hash_format PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_primary_inference_returns_prediction PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_shadow_inference_included_when_configured PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_shadow_inference_failure_does_not_fail_primary PASSED [ 88%]
tests/test_inference_pr9.py::TestInferenceService::test_audit_recording PASSED [ 89%]
tests/test_inference_pr9.py::TestFeatureHashDeterminism::test_same_features_same_hash PASSED [ 89%]
tests/test_inference_pr9.py::TestFeatureHashDeterminism::test_order_insensitive_hashing PASSED [ 89%]
tests/test_inference_pr9.py::TestFeatureHashDeterminism::test_different_values_different_hash PASSED [ 89%]
tests/test_inference_pr9.py::TestFeatureHashDeterminism::test_large_feature_set_hashing PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_record_http_request_context_manager PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_record_http_request_with_error PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrument_route_decorator_async PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrument_route_decorator_sync PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrument_route_error_classification PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrumented_websocket_wrapper SKIPPED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_websocket_message_recording PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_send_json_instrumented PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrumentation_without_fastapi PASSED [ 89%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_request_context_manager_timing_accuracy PASSED [ 90%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_multiple_concurrent_requests PASSED [ 90%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_decorator_preserves_function_metadata PASSED [ 90%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_status_code_extraction_from_result PASSED [ 90%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_metrics_integration_with_health_collector PASSED [ 90%]
tests/test_instrumentation.py::TestInstrumentationUtilities::test_instrumentation_under_high_load PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementModels::test_line_snapshot_creation PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementModels::test_movement_event_creation PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementModels::test_movement_direction_detection PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementModels::test_calculate_movement_stats PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementModels::test_volatility_calculation PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementService::test_service_initialization PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementService::test_record_snapshot_with_redis PASSED [ 90%]
tests/test_line_movement.py::TestLineMovementService::test_record_snapshot_fallback_mode PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementService::test_get_snapshots_with_redis PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementService::test_get_movement_analysis PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementService::test_cleanup_expired_snapshots PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementAPI::test_get_line_movement_endpoint PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementAPI::test_record_snapshot_endpoint PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementAPI::test_get_recent_movements_endpoint PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementAPI::test_get_movement_metrics_endpoint PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementAPI::test_health_check_endpoint PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementMetrics::test_record_snapshot_metric PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementMetrics::test_record_volatility_metrics PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementMetrics::test_record_magnitude_metrics PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementMetrics::test_metrics_collection PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementIntegration::test_full_workflow PASSED [ 91%]
tests/test_line_movement.py::TestLineMovementIntegration::test_multiple_snapshots_workflow PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_singleton_pattern PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_record_request_basic PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_latency_percentiles PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_histogram_buckets PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_error_rate_calculation PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_websocket_metrics PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_cache_metrics PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_cache_hit_rate_edge_cases PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_event_loop_monitoring PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_prune_old_samples PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_reservoir_sampling_performance PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_reset_metrics PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_thread_safety PASSED [ 92%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_config_override PASSED [ 93%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_snapshot_structure PASSED [ 93%]
tests/test_metrics_collector.py::TestUnifiedMetricsCollector::test_percentile_edge_cases PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_end_to_end_http_request_flow PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_end_to_end_cache_integration_flow PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_prometheus_export_integration PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_health_collector_integration SKIPPED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_event_loop_monitoring_integration SKIPPEDcomplete) [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_metrics_thread_safety_under_load PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_metrics_configuration_integration PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_full_application_flow_simulation PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_metrics_system_cleanup PASSED [ 93%]
tests/test_metrics_integration.py::TestMetricsSystemIntegration::test_metrics_system_error_resilience PASSED [ 93%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_service_initialization PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_get_set_operations PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_serialization PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_pattern_deletion PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_health_check PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cache_stats_collection PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestEnhancedCaching::test_cached_function_decorator PASSED [ 94%]
tests/test_phase2_performance_optimization.py::TestProductionIntegrationWithCache::test_production_app_with_cache_endpoints PASSED [ 94%]
